mean_mae,position_source_mae,rich_mae,rich_minus_position_mae,rich_minus_mean_mae
0.07462653160495113,0.058244672168015765,0.043696609627613146,-0.014548062540402619,-0.03092992197733798
0.07570677115342522,0.062175613145408794,0.04950911257348325,-0.012666500571925546,-0.026197658579941975
0.08079885436832049,0.06644660184629561,0.05181821953734716,-0.014628382308948452,-0.02898063483097333
0.07048195049394394,0.05597665509060626,0.04061483961852358,-0.01536181547208268,-0.029867110875420363
0.07822186328672853,0.06173348202699804,0.04652430940841609,-0.01520917261858195,-0.03169755387831244
0.09628792766713519,0.08223068831336262,0.06955871140517142,-0.012671976908191204,-0.02672921626196377
0.07871259702591349,0.062012879448848056,0.048451985304625696,-0.01356089414422236,-0.030260611721287793
0.10101524715140056,0.08541905633818236,0.07149743222085145,-0.013921624117330916,-0.029517814930549113
0.08238937852277994,0.06667453745619747,0.053580599840808533,-0.013093937615388941,-0.02880877868197141
0.06694885796007732,0.0489475409636607,0.03519375190347061,-0.013753789060190084,-0.03175510605660671
0.06794713204752452,0.05300677592108691,0.039382330671156866,-0.01362444524993004,-0.028564801376367653
0.08027429651091925,0.06363262983200672,0.04900370062200054,-0.014628929210006185,-0.03127059588891871
0.06706687576471596,0.0512416245988086,0.03632699996756908,-0.01491462463123952,-0.030739875797146876
0.07452539369329052,0.06008779724559644,0.046749225449657844,-0.013338571795938593,-0.027776168243632673
0.06835997080314654,0.052133791716697006,0.034804409575168484,-0.017329382141528522,-0.03355556122797806
0.07756024757945122,0.05945441294562797,0.04472993395428793,-0.014724478991340037,-0.03283031362516329
0.06719531190580888,0.052256892852140704,0.037912456307202996,-0.014344436544937708,-0.029282855598605884
0.07591133819193233,0.060975895401467986,0.048147373501628,-0.012828521899839983,-0.027763964690304323
0.06924663180042635,0.05391524782744789,0.038562952801769836,-0.015352295025678052,-0.030683678998656518
0.07842130197222835,0.061469202682888545,0.04601941061837355,-0.015449792064514994,-0.0324018913538548
0.06745964764236999,0.050452515887719596,0.03551849307544048,-0.014934022812279117,-0.03194115456692951
0.08015464280311206,0.06545846191417987,0.05225794182762624,-0.013200520086553626,-0.02789670097548582
0.07915109478968112,0.06047415652003044,0.046292526413676094,-0.01418163010635435,-0.03285856837600502
0.07027010833689265,0.051160999414199056,0.03745008091302007,-0.013710918501178983,-0.03282002742387258
0.10113609394832693,0.08468901399464761,0.06834973570107414,-0.01633927829357347,-0.03278635824725279
0.07708897689365113,0.061916461663409174,0.04750086517475985,-0.014415596488649325,-0.02958811171889128
0.08390604092719492,0.06933835191426148,0.053509215980429334,-0.015829135933832145,-0.030396824946765585
0.0817243949718358,0.06606012207808688,0.05329319190334658,-0.012766930174740301,-0.028431203068489216
0.06758219530812867,0.051704641726980846,0.036732641778926066,-0.01497199994805478,-0.030849553529202607
0.08931433026938575,0.07400450570423625,0.062482049620291684,-0.011522456083944567,-0.026832280649094063
0.06873826349945432,0.05369463635301663,0.038371194187207115,-0.015323442165809512,-0.030367069312247204
0.07585289289753974,0.06181126944299284,0.04878271469970594,-0.013028554743286902,-0.027070178197833805
0.06604676979314301,0.048158494723061177,0.03236249559640745,-0.015795999126653727,-0.033684274196735565
0.07859764676243862,0.06446243805808675,0.05280428408509486,-0.011658153972991893,-0.025793362677343758
0.06633865834336199,0.05206939590477297,0.03877760866804675,-0.013291787236726221,-0.02756104967531524
0.0777658919745409,0.06358301232735207,0.04984653341542937,-0.0137364789119227,-0.027919358559111526
0.07805685673249484,0.06206453023908624,0.048325183903685835,-0.013739346335400401,-0.029731672828809
0.07615876536475566,0.060013609435055605,0.04619399325664299,-0.013819616178412618,-0.029964772108112672
0.09198232166637665,0.07830332825721815,0.06434648875194793,-0.013956839505270227,-0.027635832914428726
0.06594281138015856,0.05194938564536496,0.03836330834663191,-0.013586077298733047,-0.027579503033526652
0.08185114795977466,0.06637143988693095,0.05120990034393915,-0.015161539542991799,-0.03064124761583551
0.07388942138843714,0.058154932681931656,0.042956378307177835,-0.015198554374753821,-0.030933043081259305
0.08623059301756067,0.06931062318635904,0.055617307704893065,-0.013693315481465976,-0.030613285312667604
0.06721203329892564,0.05243631245822919,0.03833547542789819,-0.014100837030331,-0.02887655787102745
0.07228357433887037,0.054773248913952854,0.03919125973074912,-0.015581989183203734,-0.033092314608121245
0.06774200192737767,0.053457725376206154,0.03801392429758136,-0.015443801078624794,-0.02972807762979631
0.0697754205819906,0.05498835534074303,0.03960733834027249,-0.015381017000470537,-0.03016808224171811
0.08217470172043412,0.06711203138446266,0.051718080673356585,-0.015393950711106073,-0.030456621047077533
0.08404439479306419,0.06962115806752027,0.054971208042555425,-0.014649950024964845,-0.029073186750508767
0.06707948181359294,0.05203126661484103,0.0370206592764185,-0.015010607338422535,-0.030058822537174443
0.07100454900696207,0.055028706081402125,0.03953261017282098,-0.015496095908581142,-0.03147193883414109
0.08106759390053526,0.06467384337545493,0.05183305196677147,-0.012840791408683452,-0.02923454193376379
0.07460058219643013,0.06026915642633213,0.04693398628359456,-0.013335170142737565,-0.027666595912835573
0.06735742197966038,0.05227497593506294,0.03842445197054098,-0.013850523964521959,-0.028932970009119402
0.07407131492517563,0.06196278895397202,0.049016946865346835,-0.012945842088625183,-0.025054368059828795
0.06396777821317184,0.04976172187879196,0.03627441620182034,-0.013487305676971616,-0.027693362011351502
0.06790236775130641,0.05249880057951972,0.03707416641646723,-0.015424634163052495,-0.030828201334839184
0.06882298059950102,0.05424347412379118,0.040630876268065004,-0.013612597855726175,-0.02819210433143602
0.07316239845109572,0.05626137909586687,0.04268115805014477,-0.013580221045722103,-0.030481240400950953
0.07875822208027788,0.0654645571193097,0.05177462028490445,-0.013689936834405246,-0.026983601795373437
0.07588190852531458,0.060248190845983166,0.04494778257101704,-0.015300408274966128,-0.030934125954297544
0.06841442096047748,0.05280530474230236,0.03845029935535269,-0.01435500538694967,-0.029964121605124787
0.0767557118614713,0.06113266257045625,0.046521100198528564,-0.014611562371927685,-0.030234611662942737
0.08639536810924664,0.07252474016033734,0.05923005028139999,-0.013294689878937352,-0.027165317827846647
0.06665100638106596,0.052194921851576606,0.037402289417683574,-0.014792632433893033,-0.029248716963382382
0.06710168219115858,0.05197993625369078,0.03650909954966409,-0.015470836704026693,-0.030592582641494497
0.0739474439187383,0.056680725992223645,0.042446325118760335,-0.01423440087346331,-0.03150111879997796
0.06797169295819269,0.052763531434100286,0.039377491560700875,-0.01338603987339941,-0.028594201397491817
0.07862936740264678,0.0627563301242161,0.04915560797920837,-0.013600722145007724,-0.02947375942343841
0.08292188305462371,0.06838008155044713,0.05347761142911555,-0.014902470121331578,-0.02944427162550816
0.07546771947046871,0.06151024992655579,0.04641983021764311,-0.015090419708912686,-0.0290478892528256
